SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2017242N16333,2017,66,,,IRMA,2017-09-11 21:00:00,TS,31.4221,-83.921, , , ,main,0,0,P_____________, ,AL112017,31.4221,-83.9210, ,TS,40,983,0,360,260, , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,322
2017242N16333,2017,66,,,IRMA,2017-09-12 00:00:00,TS,31.9,-84.4,35,986,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,31.9000,-84.4000, ,TS,35,986,0,360,270, , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,13,318
2017242N16333,2017,66,,,IRMA,2017-09-12 03:00:00,TS,32.4074,-84.9703, , , ,main,0,0,P_____________, ,AL112017,32.4074,-84.9703, ,TS,30,991,-1, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
2017242N16333,2017,66,,,IRMA,2017-09-12 06:00:00,DS,32.9,-85.6,25,997,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,32.9000,-85.6000, ,LO,25,997,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,311
2017242N16333,2017,66,,,IRMA,2017-09-12 09:00:00,DS,33.3499,-86.2508, , , ,main,0,0,P_____________, ,AL112017,33.3499,-86.2508, ,LO,22,998,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,310
2017242N16333,2017,66,,,IRMA,2017-09-12 12:00:00,DS,33.8,-86.9,20,1000,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,33.8000,-86.9000, ,LO,20,1000,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,312
2017242N16333,2017,66,,,IRMA,2017-09-12 15:00:00,DS,34.3075,-87.5374, , , ,main,0,0,P_____________, ,AL112017,34.3075,-87.5374, ,LO,17,1001,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
2017242N16333,2017,66,,,IRMA,2017-09-12 18:00:00,DS,34.8,-88.1,15,1003,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,34.8000,-88.1000, ,LO,15,1003,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,318
2017242N16333,2017,66,,,IRMA,2017-09-12 21:00:00,DS,35.2296,-88.5457, , , ,main,0,0,P_____________, ,AL112017,35.2296,-88.5457, ,LO,15,1003,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,321
2017242N16333,2017,66,,,IRMA,2017-09-13 00:00:00,DS,35.6,-88.9,15,1004,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,35.6000,-88.9000, ,LO,15,1004,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,321
2017242N16333,2017,66,,,IRMA,2017-09-13 03:00:00,DS,35.9148,-89.2156, , , ,main,0,0,P_____________, ,AL112017,35.9148,-89.2156, ,LO,15,1004,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,321
2017242N16333,2017,66,,,IRMA,2017-09-13 06:00:00,DS,36.2,-89.5,15,1004,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL112017,36.2000,-89.5000, ,LO,15,1004,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,321
2017242N16333,2017,66,,,IRMA,2017-09-13 09:00:00,DS,36.4952,-89.7943, , , ,main,0,0,P_____________, ,AL112017,36.4952,-89.7943, ,LO,15,1004,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,321
2017242N16333,2017,66,,,IRMA,2017-09-13 12:00:00,DS,36.8,-90.1,15,1005,hurdat_atl,main,0, ,O_____________,hurdat_atl,AL112017,36.8000,-90.1000, ,LO,15,1005,-3, , , , , , , , , , , , ,1008,350,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,321
2018280N18273,2018,95,,CS,MICHAEL,2018-10-06 18:00:00,DS,17.8,-86.6,25,1006,hurdat_atl,main,134,110,O_____________,hurdat_atl,AL142018,17.8000,-86.6000, ,LO,25,1006,-3, , , , , , , , , , , , ,1009,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,5,311
2018280N18273,2018,95,,CS,MICHAEL,2018-10-06 21:00:00,DS,17.9526,-86.7824, , , ,main,108,95,P_____________, ,AL142018,17.9526,-86.7824, ,LO,25,1005,-3, , , , , , , , , , , , ,1009,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,317
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 00:00:00,DS,18.1,-86.9,25,1004,hurdat_atl,main,95,95,O_____________,hurdat_atl,AL142018,18.1000,-86.9000, ,LO,25,1004,-3, , , , , , , , , , , , ,1009,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,3,339
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 03:00:00,DS,18.2424,-86.9025, , , ,main,95,90,P_____________, ,AL142018,18.2424,-86.9025, ,LO,27,1004,-3, , , , , , , , , , , , ,1009,210,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,17
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 06:00:00,TS,18.4,-86.8,30,1004,hurdat_atl,main,97,95,O_____________,hurdat_atl,AL142018,18.4000,-86.8000, ,TD,30,1004,-1, , , , , , , , , , , , ,1010,240,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,4,34
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 09:00:00,TS,18.5999,-86.645, , , ,main,110,107,P_____________, ,AL142018,18.5999,-86.6450, ,TD,32,1003,-1, , , , , , , , , , , , ,1009,255,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,43
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 12:00:00,TS,18.8,-86.4,35,1003,hurdat_atl,main,124,124,O_____________,hurdat_atl,AL142018,18.8000,-86.4000, ,TS,35,1003,0,120,180, , , , , , , , , , ,1009,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,7,60
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 15:00:00,TS,18.9352,-86.035, , , ,main,161,157,P_____________, ,AL142018,18.9352,-86.0350, ,TS,40,1001,0,120,180, , , , , , , , , , ,1009,270,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,66
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 18:00:00,TS,19.1,-85.7,45,999,hurdat_atl,main,183,181,O_____________,hurdat_atl,AL142018,19.1000,-85.7000, ,TS,45,999,0,120,180, , , , , , , , , , ,1009,270,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,6,45
2018280N18273,2018,95,,CS,MICHAEL,2018-10-07 21:00:00,TS,19.3849,-85.5549, , , ,main,189,189,P_____________, ,AL142018,19.3849,-85.5549, ,TS,47,997,0,120,165, , , , , , , , , , ,1008,270,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,18
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 00:00:00,TS,19.7,-85.5,50,996,hurdat_atl,main,190,177,O_____________,hurdat_atl,AL142018,19.7000,-85.5000, ,TS,50,996,0,120,150,90,90,40, , , , , , , ,1008,270,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,90,90, , ,6,9
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 03:00:00,TS,19.9425,-85.4573, , , ,main,177,168,P_____________, ,AL142018,19.9425,-85.4573, ,TS,55,990,0,120,150,90,90,60, , , , , , , ,1008,270,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,90, , ,5,11
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 06:00:00,TS,20.2,-85.4,60,984,hurdat_atl,main,168,154,O_____________,hurdat_atl,AL142018,20.2000,-85.4000, ,TS,60,984,0,120,150,90,90,80,80, ,50, , , , ,1008,270,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,120,90, , ,6,19
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 09:00:00,TS,20.5276,-85.2427, , , ,main,151,105,P_____________, ,AL142018,20.5276,-85.2427, ,TS,62,983,0,120,150,90,90,75,65, ,50, , , , ,1007,240,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,127,105, , ,8,22
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 12:00:00,TS,20.9,-85.1,65,982,hurdat_atl,main,105,63,O_____________,hurdat_atl,AL142018,20.9000,-85.1000, ,HU,65,982,1,120,150,90,90,70,50,20,50,25, , , ,1007,210,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,135,120,30,60,8,12
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 15:00:00,TS,21.2775,-85.0699, , , ,main,63,24,P_____________, ,AL142018,21.2775,-85.0699, ,HU,70,979,1,120,150,85,90,65,50,20,50,27, , , ,1007,225,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,127,45,90,8,1
2018280N18273,2018,95,,CS,MICHAEL,2018-10-08 18:00:00,TS,21.7,-85.1,75,977,hurdat_atl,main,24,10,O_____________,hurdat_atl,AL142018,21.7000,-85.1000, ,HU,75,977,1,120,150,80,90,60,50,20,50,30, , ,25,1008,240,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,135,135,60,120,9,358
2018280N18273,2018,95,,GM,MICHAEL,2018-10-08 21:00:00,TS,22.1849,-85.1054, , , ,main,35,35,P_____________, ,AL142018,22.1849,-85.1054, ,HU,80,974,1,135,150,80,100,60,50,25,50,30, , ,27,1007,240,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,142,142,75,165,10,355
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 00:00:00,TS,22.7,-85.2,85,971,hurdat_atl,main,91,91,O_____________,hurdat_atl,AL142018,22.7000,-85.2000, ,HU,85,971,2,150,150,80,110,60,50,30,50,30,30,25,30,1007,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,150,150,90,210,11,342
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 03:00:00,TS,23.2077,-85.4771, , , ,main,151,151,P_____________, ,AL142018,23.2077,-85.4771, ,HU,85,972,2,160,145,75,125,65,50,30,50,32,30,22,30,1006,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,150,90,210,11,331
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 06:00:00,TS,23.7,-85.8,85,973,hurdat_atl,main,211,211,O_____________,hurdat_atl,AL142018,23.7000,-85.8000, ,HU,85,973,2,170,140,70,140,70,50,30,50,35,30,20,30,1006,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,150,150,90,210,11,332
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 09:00:00,TS,24.1499,-86.0302, , , ,main,256,256,P_____________, ,AL142018,24.1499,-86.0302, ,HU,87,970,2,165,140,70,140,70,50,30,50,32,30,20,30,1005,220,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,150,105,225,10,338
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 12:00:00,TS,24.6,-86.2,90,968,hurdat_atl,main,308,308,O_____________,hurdat_atl,AL142018,24.6000,-86.2000, ,HU,90,968,2,160,140,70,140,70,50,30,50,30,30,20,30,1005,200,15,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,180,150,120,240,10,344
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 15:00:00,TS,25.0925,-86.3226, , , ,main,355,355,P_____________, ,AL142018,25.0925,-86.3226, ,HU,95,964,2,160,140,70,140,70,50,30,50,35,30,20,30,1005,205,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,150,135,270,10,350
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 18:00:00,TS,25.6,-86.4,100,961,hurdat_atl,main,405,404,O_____________,hurdat_atl,AL142018,25.6000,-86.4000, ,HU,100,961,3,160,140,70,140,70,50,30,50,40,30,20,30,1006,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,270,150,150,300,10,353
2018280N18273,2018,95,,GM,MICHAEL,2018-10-09 21:00:00,TS,26.0925,-86.4576, , , ,main,409,362,P_____________, ,AL142018,26.0925,-86.4576, ,HU,105,956,3,160,140,70,140,70,55,30,50,40,30,20,30,1005,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,165,150,270,10,355
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 00:00:00,TS,26.6,-86.5,110,952,hurdat_atl,main,362,313,O_____________,hurdat_atl,AL142018,26.6000,-86.5000, ,HU,110,952,3,160,140,70,140,70,60,30,50,40,30,20,30,1005,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,180,180,150,240,10,354
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 03:00:00,TS,27.1275,-86.5795, , , ,main,313,252,P_____________, ,AL142018,27.1275,-86.5795, ,HU,115,948,4,160,140,70,140,75,70,30,50,40,30,20,30,1005,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,180,150,240,11,355
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 06:00:00,TS,27.7,-86.6,120,945,hurdat_atl,main,252,189,O_____________,hurdat_atl,AL142018,27.7000,-86.6000, ,HU,120,945,4,160,140,70,140,80,80,30,50,40,30,20,30,1006,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,180,180,150,240,12,3
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 09:00:00,TS,28.3514,-86.5243, , , ,main,180,117,P_____________, ,AL142018,28.3514,-86.5243, ,HU,122,939,4,155,140,75,130,80,80,35,50,40,32,22,30,1006,210,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,180,180,225,13,12
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 12:00:00,TS,29.0,-86.3,125,934,hurdat_atl,main,117,73,O_____________,hurdat_atl,AL142018,29.0000,-86.3000, ,HU,125,934,4,150,140,80,120,80,80,40,50,40,35,25,30,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,180,180,210,210,11,27
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 15:00:00,TS,29.3715,-85.9345, , , ,main,58,0,P_____________, ,AL142018,29.3715,-85.9345, ,HU,133,925,4,117,140,90,98,69,80,45,50,37,35,25,27,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,210,210,165,13,35
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 17:30:00,TS,30.0,-85.5,140,919,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL142018,30.0000,-85.5000,L,HU,140,919,5,90,140,100,80,60,80,50,50,35,35,25,25,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,124,235,210,127,19,29
2018280N18273,2018,95,,,MICHAEL,2018-10-10 18:00:00,TS,30.2,-85.4,135,920,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,30.2000,-85.4000, ,HU,135,920,4,90,140,100,80,60,80,50,50,35,35,25,25,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,120,240,210,120,19,26
2018280N18273,2018,95,,,MICHAEL,2018-10-10 21:00:00,TS,31.0109,-84.9268, , , ,main,0,0,P_____________, ,AL142018,31.0109,-84.9268, ,HU,107,938,3,75,140,80,60,50,60,40,35,30,30, , ,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,225,225, ,15,31
